"","event_id","Datetime","PhysicalDataID","Station","Date","YSI","Time","WeatherCode","Tide","MicrocystisVisualRank","WaterTemperature","Secchi","Conductivity","SpCnd","pH","DO","Turbidity","FlowDirection","VegetationRank","FieldComments_WQ","DataCorrectionComments","SamplingAltered","MeshSize","Year","Month","MonthAbb","Flag_PQC","Comment_PQC","InvertDataID","ConditionCode","SetTime","FlowMeterStart","FlowMeterEnd","FlowMeterSpeed","FieldComments","InvertCode","SampleVolume","InvertCatchID","OrganismID","Count","Category","TaxonName","TaxonRank","CommonName","TotalCount","LifeStage","SubsampleNumber","Dilution Volume","SlideCount","wet_mass","dry_mass","LabComments","condition","Flag_SAMP","Comment_SAMP","Flag_LAB","Comment_LAB"
"644","STTD_2002-02-22 10:00:00",2002-02-22 10:00:00,153,"STTD",2002-02-22,NA,10:00:00,"FOG",NA,NA,14.6,0.26,713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,2,"Feb",NA,NA,147,NA,15,464147,475955,"Regular","1.5x's zoop meter; boat tow","21-220",19.42,1105,71,1,"Terrestrial Insects","Hemiptera","Order","Hemiptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"645","STTD_2002-02-22 10:00:00",2002-02-22 10:00:00,153,"STTD",2002-02-22,NA,10:00:00,"FOG",NA,NA,14.6,0.26,713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,2,"Feb",NA,NA,147,NA,15,464147,475955,"Regular","1.5x's zoop meter; boat tow","21-220",19.42,1106,65,23,"Terrestrial Insects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"646","STTD_2002-02-22 10:00:00",2002-02-22 10:00:00,153,"STTD",2002-02-22,NA,10:00:00,"FOG",NA,NA,14.6,0.26,713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,2,"Feb",NA,NA,147,NA,15,464147,475955,"Regular","1.5x's zoop meter; boat tow","21-220",19.42,1107,63,15,"Terrestrial Insects","Coleoptera","Order","Coleoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"647","STTD_2002-02-22 10:00:00",2002-02-22 10:00:00,153,"STTD",2002-02-22,NA,10:00:00,"FOG",NA,NA,14.6,0.26,713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,2,"Feb",NA,NA,147,NA,15,464147,475955,"Regular","1.5x's zoop meter; boat tow","21-220",19.42,1108,64,77,"Terrestrial Insects","Diptera","Order","Diptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"648","STTD_2002-02-22 10:00:00",2002-02-22 10:00:00,153,"STTD",2002-02-22,NA,10:00:00,"FOG",NA,NA,14.6,0.26,713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,2,"Feb",NA,NA,147,NA,15,464147,475955,"Regular","1.5x's zoop meter; boat tow","21-220",19.42,1109,66,12,"Terrestrial Insects","Hymenoptera","Order","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"649","SHR_2002-03-05 09:00:00",2002-03-05 09:00:00,154,"SHR",2002-03-05,NA,09:00:00,"CLR",NA,NA,11.9,0.66,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,148,NA,30,468183,481950,"Regular","meter x's 3 zoop","11-221",45.29,1110,18,1,"Aquatic Non-Insects","Hydridae","Family","Hydridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"650","SHR_2002-03-05 09:00:00",2002-03-05 09:00:00,154,"SHR",2002-03-05,NA,09:00:00,"CLR",NA,NA,11.9,0.66,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,148,NA,30,468183,481950,"Regular","meter x's 3 zoop","11-221",45.29,1111,9,1,"Aquatic Non-Insects","Corophiidae","Family","Corophiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"651","SHR_2002-03-05 09:00:00",2002-03-05 09:00:00,154,"SHR",2002-03-05,NA,09:00:00,"CLR",NA,NA,11.9,0.66,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,148,NA,30,468183,481950,"Regular","meter x's 3 zoop","11-221",45.29,1112,34,1,"Aquatic Insects","Chironomidae","Family","Chironomidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"652","SHR_2002-03-05 09:00:00",2002-03-05 09:00:00,154,"SHR",2002-03-05,NA,09:00:00,"CLR",NA,NA,11.9,0.66,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,148,NA,30,468183,481950,"Regular","meter x's 3 zoop","11-221",45.29,1113,68,1,"Terrestrial Non-Insects","Collembola","Order","Collembola",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"653","SHR_2002-03-05 09:00:00",2002-03-05 09:00:00,154,"SHR",2002-03-05,NA,09:00:00,"CLR",NA,NA,11.9,0.66,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,148,NA,30,468183,481950,"Regular","meter x's 3 zoop","11-221",45.29,1114,64,2,"Terrestrial Insects","Diptera","Order","Diptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"654","SHR_2002-03-05 09:00:00",2002-03-05 09:00:00,154,"SHR",2002-03-05,NA,09:00:00,"CLR",NA,NA,11.9,0.66,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,148,NA,30,468183,481950,"Regular","meter x's 3 zoop","11-221",45.29,1115,66,3,"Terrestrial Insects","Hymenoptera","Order","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"655","STTD_2002-03-05 10:40:00",2002-03-05 10:40:00,155,"STTD",2002-03-05,NA,10:40:00,"CLR",NA,NA,13.5,0.4,718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,149,NA,15,472772,487792,"Regular","1.5x's zoop meter","21-222",49.41,1116,30,1,"Aquatic Insects","Dytiscidae","Family","Dytiscidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"656","STTD_2002-03-05 10:40:00",2002-03-05 10:40:00,155,"STTD",2002-03-05,NA,10:40:00,"CLR",NA,NA,13.5,0.4,718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,149,NA,15,472772,487792,"Regular","1.5x's zoop meter","21-222",49.41,1117,34,2,"Aquatic Insects","Chironomidae","Family","Chironomidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"657","STTD_2002-03-05 10:40:00",2002-03-05 10:40:00,155,"STTD",2002-03-05,NA,10:40:00,"CLR",NA,NA,13.5,0.4,718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,149,NA,15,472772,487792,"Regular","1.5x's zoop meter","21-222",49.41,1118,75,2,"Terrestrial Non-Insects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"658","STTD_2002-03-05 10:40:00",2002-03-05 10:40:00,155,"STTD",2002-03-05,NA,10:40:00,"CLR",NA,NA,13.5,0.4,718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,149,NA,15,472772,487792,"Regular","1.5x's zoop meter","21-222",49.41,1119,68,3,"Terrestrial Non-Insects","Collembola","Order","Collembola",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"659","STTD_2002-03-05 10:40:00",2002-03-05 10:40:00,155,"STTD",2002-03-05,NA,10:40:00,"CLR",NA,NA,13.5,0.4,718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,149,NA,15,472772,487792,"Regular","1.5x's zoop meter","21-222",49.41,1120,65,1,"Terrestrial Insects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"660","STTD_2002-03-05 10:40:00",2002-03-05 10:40:00,155,"STTD",2002-03-05,NA,10:40:00,"CLR",NA,NA,13.5,0.4,718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,149,NA,15,472772,487792,"Regular","1.5x's zoop meter","21-222",49.41,1121,64,11,"Terrestrial Insects","Diptera","Order","Diptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"661","STTD_2002-03-05 10:40:00",2002-03-05 10:40:00,155,"STTD",2002-03-05,NA,10:40:00,"CLR",NA,NA,13.5,0.4,718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,149,NA,15,472772,487792,"Regular","1.5x's zoop meter","21-222",49.41,1122,66,6,"Terrestrial Insects","Hymenoptera","Order","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"662","SHR_2002-03-21 09:00:00",2002-03-21 09:00:00,119,"SHR",2002-03-21,NA,09:00:00,"CLD",NA,NA,13.1,0.77,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,209,NA,30,490641,505311,"Regular","3x zoop meter","11-223",48.26,1123,98,2,"Aquatic Non-Insects","Candoniidae","Family","Candonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"663","SHR_2002-03-21 09:00:00",2002-03-21 09:00:00,119,"SHR",2002-03-21,NA,09:00:00,"CLD",NA,NA,13.1,0.77,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,209,NA,30,490641,505311,"Regular","3x zoop meter","11-223",48.26,1124,9,1,"Aquatic Non-Insects","Corophiidae","Family","Corophiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"664","SHR_2002-03-21 09:00:00",2002-03-21 09:00:00,119,"SHR",2002-03-21,NA,09:00:00,"CLD",NA,NA,13.1,0.77,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,209,NA,30,490641,505311,"Regular","3x zoop meter","11-223",48.26,1125,104,1,"Aquatic Non-Insects","Palaemonidae","Family","Palaemonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"665","SHR_2002-03-21 09:00:00",2002-03-21 09:00:00,119,"SHR",2002-03-21,NA,09:00:00,"CLD",NA,NA,13.1,0.77,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,209,NA,30,490641,505311,"Regular","3x zoop meter","11-223",48.26,1126,30,1,"Aquatic Insects","Dytiscidae","Family","Dytiscidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"666","SHR_2002-03-21 09:00:00",2002-03-21 09:00:00,119,"SHR",2002-03-21,NA,09:00:00,"CLD",NA,NA,13.1,0.77,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,209,NA,30,490641,505311,"Regular","3x zoop meter","11-223",48.26,1127,52,1,"Aquatic Insects","Hydraenidae","Family","Hydraenidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"667","SHR_2002-03-21 09:00:00",2002-03-21 09:00:00,119,"SHR",2002-03-21,NA,09:00:00,"CLD",NA,NA,13.1,0.77,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,209,NA,30,490641,505311,"Regular","3x zoop meter","11-223",48.26,1128,34,8,"Aquatic Insects","Chironomidae","Family","Chironomidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"668","SHR_2002-03-21 09:00:00",2002-03-21 09:00:00,119,"SHR",2002-03-21,NA,09:00:00,"CLD",NA,NA,13.1,0.77,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,209,NA,30,490641,505311,"Regular","3x zoop meter","11-223",48.26,1129,57,1,"Terrestrial Non-Insects","Acari","Subclass","Acari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"669","SHR_2002-03-21 09:00:00",2002-03-21 09:00:00,119,"SHR",2002-03-21,NA,09:00:00,"CLD",NA,NA,13.1,0.77,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,209,NA,30,490641,505311,"Regular","3x zoop meter","11-223",48.26,1130,68,6,"Terrestrial Non-Insects","Collembola","Order","Collembola",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"670","SHR_2002-03-21 09:00:00",2002-03-21 09:00:00,119,"SHR",2002-03-21,NA,09:00:00,"CLD",NA,NA,13.1,0.77,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,209,NA,30,490641,505311,"Regular","3x zoop meter","11-223",48.26,1131,67,1,"Terrestrial Insects","Psocoptera","Order","Psocoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"671","SHR_2002-03-21 09:00:00",2002-03-21 09:00:00,119,"SHR",2002-03-21,NA,09:00:00,"CLD",NA,NA,13.1,0.77,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,209,NA,30,490641,505311,"Regular","3x zoop meter","11-223",48.26,1132,65,28,"Terrestrial Insects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"672","SHR_2002-03-21 09:00:00",2002-03-21 09:00:00,119,"SHR",2002-03-21,NA,09:00:00,"CLD",NA,NA,13.1,0.77,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,209,NA,30,490641,505311,"Regular","3x zoop meter","11-223",48.26,1133,73,2,"Terrestrial Insects","Lepidoptera","Order","Lepidoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"673","SHR_2002-03-21 09:00:00",2002-03-21 09:00:00,119,"SHR",2002-03-21,NA,09:00:00,"CLD",NA,NA,13.1,0.77,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,209,NA,30,490641,505311,"Regular","3x zoop meter","11-223",48.26,1134,63,1,"Terrestrial Insects","Coleoptera","Order","Coleoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"674","SHR_2002-03-21 09:00:00",2002-03-21 09:00:00,119,"SHR",2002-03-21,NA,09:00:00,"CLD",NA,NA,13.1,0.77,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,209,NA,30,490641,505311,"Regular","3x zoop meter","11-223",48.26,1135,64,15,"Terrestrial Insects","Diptera","Order","Diptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"675","SHR_2002-03-21 09:00:00",2002-03-21 09:00:00,119,"SHR",2002-03-21,NA,09:00:00,"CLD",NA,NA,13.1,0.77,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,209,NA,30,490641,505311,"Regular","3x zoop meter","11-223",48.26,1136,66,142,"Terrestrial Insects","Hymenoptera","Order","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"676","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1137,4,1,"Aquatic Non-Insects","Naididae","Family","Naididae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"677","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1138,30,10,"Aquatic Insects","Dytiscidae","Family","Dytiscidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"678","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1139,31,1,"Aquatic Insects","Helophoridae","Family","Helophoridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"679","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1140,81,3,"Aquatic Insects","Hydrophilidae","Family","Hydrophilidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"680","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1141,52,28,"Aquatic Insects","Hydraenidae","Family","Hydraenidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"681","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1142,32,1,"Aquatic Insects","Ceratopogonidae","Family","Ceratopogonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"682","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1143,34,43,"Aquatic Insects","Chironomidae","Family","Chironomidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"683","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1144,75,8,"Terrestrial Non-Insects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"684","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1145,58,7,"Terrestrial Non-Insects","Araneida","Suborder","Araneida",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"685","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1146,57,56,"Terrestrial Non-Insects","Acari","Subclass","Acari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"686","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1147,68,560,"Terrestrial Non-Insects","Collembola","Order","Collembola",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"687","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1148,67,24,"Terrestrial Insects","Psocoptera","Order","Psocoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"688","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1149,85,10,"Terrestrial Insects","Thysanoptera","Order","Thysanoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"689","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1150,71,2,"Terrestrial Insects","Hemiptera","Order","Hemiptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"690","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1151,65,69,"Terrestrial Insects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"691","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1152,73,4,"Terrestrial Insects","Lepidoptera","Order","Lepidoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"692","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1153,63,65,"Terrestrial Insects","Coleoptera","Order","Coleoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"693","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1154,64,326,"Terrestrial Insects","Diptera","Order","Diptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"694","STTD_2002-03-21 11:35:00",2002-03-21 11:35:00,157,"STTD",2002-03-21,NA,11:35:00,"CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,3,"Mar",NA,NA,151,NA,30,495582,509130,"Regular","3x zoop meter","21-224",44.57,1155,66,61,"Terrestrial Insects","Hymenoptera","Order","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"695","SHR_2002-04-03 08:30:00",2002-04-03 08:30:00,122,"SHR",2002-04-03,NA,08:30:00,"CLD",NA,NA,16.7,1.95,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,4,"Apr",NA,NA,210,NA,30,500102,504698,"Regular","flow meter from the 10 min zoop x's 3","11-225",15.12,1156,9,1,"Aquatic Non-Insects","Corophiidae","Family","Corophiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"696","SHR_2002-04-03 08:30:00",2002-04-03 08:30:00,122,"SHR",2002-04-03,NA,08:30:00,"CLD",NA,NA,16.7,1.95,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,4,"Apr",NA,NA,210,NA,30,500102,504698,"Regular","flow meter from the 10 min zoop x's 3","11-225",15.12,1157,34,5,"Aquatic Insects","Chironomidae","Family","Chironomidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"697","SHR_2002-04-03 08:30:00",2002-04-03 08:30:00,122,"SHR",2002-04-03,NA,08:30:00,"CLD",NA,NA,16.7,1.95,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,4,"Apr",NA,NA,210,NA,30,500102,504698,"Regular","flow meter from the 10 min zoop x's 3","11-225",15.12,1158,66,1,"Terrestrial Insects","Hymenoptera","Order","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"698","STTD_2002-04-03 11:40:00",2002-04-03 11:40:00,159,"STTD",2002-04-03,NA,11:40:00,"CLR",NA,NA,19,0.36,748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,4,"Apr",NA,NA,153,NA,30,503956,510856,"Regular","3x zoop meter","21-226",0,1159,4,9,"Aquatic Non-Insects","Naididae","Family","Naididae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"699","STTD_2002-04-03 11:40:00",2002-04-03 11:40:00,159,"STTD",2002-04-03,NA,11:40:00,"CLR",NA,NA,19,0.36,748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,4,"Apr",NA,NA,153,NA,30,503956,510856,"Regular","3x zoop meter","21-226",0,1160,13,1,"Aquatic Non-Insects","Mysidae","Family","Mysidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"700","STTD_2002-04-03 11:40:00",2002-04-03 11:40:00,159,"STTD",2002-04-03,NA,11:40:00,"CLR",NA,NA,19,0.36,748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,4,"Apr",NA,NA,153,NA,30,503956,510856,"Regular","3x zoop meter","21-226",0,1161,44,1,"Aquatic Insects","Corixidae","Family","Corixidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"701","STTD_2002-04-03 11:40:00",2002-04-03 11:40:00,159,"STTD",2002-04-03,NA,11:40:00,"CLR",NA,NA,19,0.36,748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,4,"Apr",NA,NA,153,NA,30,503956,510856,"Regular","3x zoop meter","21-226",0,1162,52,1,"Aquatic Insects","Hydraenidae","Family","Hydraenidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"702","STTD_2002-04-03 11:40:00",2002-04-03 11:40:00,159,"STTD",2002-04-03,NA,11:40:00,"CLR",NA,NA,19,0.36,748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,4,"Apr",NA,NA,153,NA,30,503956,510856,"Regular","3x zoop meter","21-226",0,1163,34,3,"Aquatic Insects","Chironomidae","Family","Chironomidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"703","STTD_2002-04-03 11:40:00",2002-04-03 11:40:00,159,"STTD",2002-04-03,NA,11:40:00,"CLR",NA,NA,19,0.36,748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,4,"Apr",NA,NA,153,NA,30,503956,510856,"Regular","3x zoop meter","21-226",0,1164,96,1,"Aquatic Insects","Muscidae","Family","Muscidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
