,event_id,Datetime,PhysicalDataID,Station,Date,YSI,Time,WeatherCode,Tide,MicrocystisVisualRank,WaterTemperature,Secchi,Conductivity,SpCnd,pH,DO,Turbidity,FlowDirection,VegetationRank,FieldComments_WQ,DataCorrectionComments,SamplingAltered,MeshSize,Year,Month,MonthAbb,Flag_PQC,Comment_PQC,InvertDataID,ConditionCode,SetTime,FlowMeterStart,FlowMeterEnd,FlowMeterSpeed,FieldComments,InvertCode,SampleVolume,InvertCatchID,OrganismID,Count,Classification,Order,Family,Larvae,Pupae,Nymphs,Emergents,Adults,NA,SampleID,Attribute,TaxonName,Category,LifeStage,wet_mass,dry_mass,LabComments,condition,SubsampleNumber,Dilution Volume,SlideCount,Flag_SAMP,Comment_SAMP,Flag_LAB,Comment_LAB
253,STTD_1999-04-01 09:28:00,4/1/1999 9:28,31,STTD,4/1/1999,NA,9:28:00,CLR,NA,NA,12.2,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,20,1,30,336720,412542,Regular,STTDD 014   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-014,249.45,172,5,2,Other Aquatic,NA,Tubificidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
254,STTD_1999-04-01 09:28:00,4/1/1999 9:28,31,STTD,4/1/1999,NA,9:28:00,CLR,NA,NA,12.2,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,20,1,30,336720,412542,Regular,STTDD 014   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-014,249.45,173,7,1,Other Aquatic,NA,Nereidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
255,STTD_1999-04-01 09:28:00,4/1/1999 9:28,31,STTD,4/1/1999,NA,9:28:00,CLR,NA,NA,12.2,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,20,1,30,336720,412542,Regular,STTDD 014   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-014,249.45,174,14,1,Zooplankton,Ostracoda,Cypridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
256,STTD_1999-04-01 09:28:00,4/1/1999 9:28,31,STTD,4/1/1999,NA,9:28:00,CLR,NA,NA,12.2,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,20,1,30,336720,412542,Regular,STTDD 014   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-014,249.45,175,9,4,Zooplankton,Amphipoda,Corophiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
257,STTD_1999-04-01 09:28:00,4/1/1999 9:28,31,STTD,4/1/1999,NA,9:28:00,CLR,NA,NA,12.2,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,20,1,30,336720,412542,Regular,STTDD 014   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-014,249.45,176,10,76,Zooplankton,Amphipoda,Crangonyctidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
258,STTD_1999-04-01 09:28:00,4/1/1999 9:28,31,STTD,4/1/1999,NA,9:28:00,CLR,NA,NA,12.2,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,20,1,30,336720,412542,Regular,STTDD 014   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-014,249.45,177,46,1,Insect,Ostracoda,Coenagrionidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
259,STTD_1999-04-01 09:28:00,4/1/1999 9:28,31,STTD,4/1/1999,NA,9:28:00,CLR,NA,NA,12.2,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,20,1,30,336720,412542,Regular,STTDD 014   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-014,249.45,178,47,1,Insect,Ostracoda,Libellulidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
260,STTD_1999-04-01 09:28:00,4/1/1999 9:28,31,STTD,4/1/1999,NA,9:28:00,CLR,NA,NA,12.2,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,20,1,30,336720,412542,Regular,STTDD 014   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-014,249.45,179,44,191,Insect,Hemiptera,Corixidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
261,STTD_1999-04-01 09:28:00,4/1/1999 9:28,31,STTD,4/1/1999,NA,9:28:00,CLR,NA,NA,12.2,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,20,1,30,336720,412542,Regular,STTDD 014   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-014,249.45,180,32,2,Insect,Diptera,Ceratopogonidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
262,STTD_1999-04-01 09:28:00,4/1/1999 9:28,31,STTD,4/1/1999,NA,9:28:00,CLR,NA,NA,12.2,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,20,1,30,336720,412542,Regular,STTDD 014   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-014,249.45,181,34,84,Insect,Diptera,Chironomidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
263,STTD_1999-04-01 09:28:00,4/1/1999 9:28,31,STTD,4/1/1999,NA,9:28:00,CLR,NA,NA,12.2,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,20,1,30,336720,412542,Regular,STTDD 014   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-014,249.45,182,36,1,Insect,Diptera,Ephydridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
264,STTD_1999-04-01 09:28:00,4/1/1999 9:28,31,STTD,4/1/1999,NA,9:28:00,CLR,NA,NA,12.2,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,20,1,30,336720,412542,Regular,STTDD 014   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-014,249.45,183,20,4,Other Aquatic,NA,Physidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
265,STTD_1999-04-01 09:28:00,4/1/1999 9:28,31,STTD,4/1/1999,NA,9:28:00,CLR,NA,NA,12.2,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,20,1,30,336720,412542,Regular,STTDD 014   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-014,249.45,184,68,1,Terrestrial,Collembola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
266,STTD_1999-04-01 09:28:00,4/1/1999 9:28,31,STTD,4/1/1999,NA,9:28:00,CLR,NA,NA,12.2,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,20,1,30,336720,412542,Regular,STTDD 014   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-014,249.45,185,65,1,Terrestrial,Homoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
267,STTD_1999-04-01 09:28:00,4/1/1999 9:28,31,STTD,4/1/1999,NA,9:28:00,CLR,NA,NA,12.2,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,20,1,30,336720,412542,Regular,STTDD 014   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-014,249.45,186,63,2,Terrestrial,Coleoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
268,SHR_1999-04-06 07:52:00,4/6/1999 7:52,49,SHR,4/6/1999,NA,7:52:00,CLR,NA,NA,11.1,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,100,1,30,361975,375706,Regular,SHRD 015   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
269,STTD_1999-04-06 09:35:00,4/6/1999 9:35,11,STTD,4/6/1999,NA,9:35:00,CLD,NA,NA,10,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,74,1,30,366570,413631,Regular,STTDD 015   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
270,SHR_1999-04-08 08:00:00,4/8/1999 8:00,54,SHR,4/8/1999,NA,8:00:00,RAN,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,103,1,30,382274,398588,Regular,SHRD 016   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
271,STTD_1999-04-08 10:00:00,4/8/1999 10:00,12,STTD,4/8/1999,NA,10:00:00,CLD,NA,NA,12.2,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,75,1,10,387745,426202,Regular,STTDD 016   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
272,SHR_1999-04-14 07:45:00,4/14/1999 7:45,35,SHR,4/14/1999,NA,7:45:00,NA,NA,NA,13.3,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,11,1,30,400580,416723,Regular,SHRD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,11-017,53.11,72,44,52,Insect,Hemiptera,Corixidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
273,SHR_1999-04-14 07:45:00,4/14/1999 7:45,35,SHR,4/14/1999,NA,7:45:00,NA,NA,NA,13.3,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,11,1,30,400580,416723,Regular,SHRD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,11-017,53.11,73,34,6,Insect,Diptera,Chironomidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
274,SHR_1999-04-14 07:45:00,4/14/1999 7:45,35,SHR,4/14/1999,NA,7:45:00,NA,NA,NA,13.3,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,11,1,30,400580,416723,Regular,SHRD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,11-017,53.11,74,38,4,Insect,Diptera,Simulidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
275,SHR_1999-04-14 07:45:00,4/14/1999 7:45,35,SHR,4/14/1999,NA,7:45:00,NA,NA,NA,13.3,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,11,1,30,400580,416723,Regular,SHRD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,11-017,53.11,75,39,1,Insect,Diptera,Tipulidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
276,SHR_1999-04-14 07:45:00,4/14/1999 7:45,35,SHR,4/14/1999,NA,7:45:00,NA,NA,NA,13.3,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,11,1,30,400580,416723,Regular,SHRD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,11-017,53.11,76,68,1,Terrestrial,Collembola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
277,SHR_1999-04-14 07:45:00,4/14/1999 7:45,35,SHR,4/14/1999,NA,7:45:00,NA,NA,NA,13.3,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,11,1,30,400580,416723,Regular,SHRD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,11-017,53.11,77,65,2,Terrestrial,Homoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
278,SHR_1999-04-14 07:45:00,4/14/1999 7:45,35,SHR,4/14/1999,NA,7:45:00,NA,NA,NA,13.3,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,11,1,30,400580,416723,Regular,SHRD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,11-017,53.11,78,63,1,Terrestrial,Coleoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
279,SHR_1999-04-14 07:45:00,4/14/1999 7:45,35,SHR,4/14/1999,NA,7:45:00,NA,NA,NA,13.3,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,11,1,30,400580,416723,Regular,SHRD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,11-017,53.11,79,58,1,Terrestrial,Araneida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
280,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,187,18,22,Other Aquatic,NA,Hydridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
281,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,188,24,3,Other Aquatic,NA,Mermithidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
282,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,189,4,25,Other Aquatic,NA,Naididae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
283,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,190,5,6,Other Aquatic,NA,Tubificidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
284,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,191,2,2,Other Aquatic,NA,Enchytraeidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
285,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,192,13,1,Zooplankton,Mysidacea,Mysidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
286,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,193,14,1,Zooplankton,Ostracoda,Cypridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
287,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,194,9,16,Zooplankton,Amphipoda,Corophiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
288,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,195,10,35,Zooplankton,Amphipoda,Crangonyctidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
289,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,196,41,6,Insect,Ephemeroptera,Baetidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
290,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,197,40,2,Insect,Ephemeroptera,Caenidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
291,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,198,43,2,Insect,Ephemeroptera,Heptageniidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
292,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,199,46,3,Insect,Ostracoda,Coenagrionidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
293,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,200,44,162,Insect,Hemiptera,Corixidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
294,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,201,32,4,Insect,Diptera,Ceratopogonidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
295,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,202,34,100,Insect,Diptera,Chironomidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
296,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,203,27,1,Other Aquatic,Hydrachnida,Eylaidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
297,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,204,68,1,Terrestrial,Collembola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
298,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,205,65,1,Terrestrial,Homoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
299,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,206,67,2,Terrestrial,Psocoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
300,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,207,63,2,Terrestrial,Coleoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
301,STTD_1999-04-14 09:22:00,4/14/1999 9:22,32,STTD,4/14/1999,NA,9:22:00,CLR,NA,NA,17.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,21,1,30,405980,470873,Regular,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,21-017,213.5,208,66,1,Terrestrial,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
302,SHR_1999-04-27 07:48:00,4/27/1999 7:48,50,SHR,4/27/1999,NA,7:48:00,CLR,NA,NA,15,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,12,1,30,475432,475439,Regular,SHRD 018,11-018,0.07,80,18,1,Other Aquatic,NA,Hydridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
303,SHR_1999-04-27 07:48:00,4/27/1999 7:48,50,SHR,4/27/1999,NA,7:48:00,CLR,NA,NA,15,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,12,1,30,475432,475439,Regular,SHRD 018,11-018,0.07,81,4,3,Other Aquatic,NA,Naididae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
